x	y	z
703996.7402	7458413.938	-6.244
703750.4805	7458076.855	9.8267
703783.027	7458093.21	8.7647
703717.934	7458060.5	10.8536
703807.6055	7458115.195	8.0276
703832.184	7458137.18	7.7235
703686.065	7458054.37	10.9841
703654.196	7458048.24	10.445
703580.612	7458039.04	9.2197
703617.404	7458043.64	9.6521
703856.734	7458163.41	8.375
703881.284	7458189.64	9.6949
703903.034	7458214.91	9.8403
703924.784	7458240.18	10.0318
703939.0915	7458273.775	9.246
703953.399	7458307.37	4.7505
703955.953	7458339.955	-0.3284
703958.507	7458372.54	-4.0313
703961.742	7458447.11	-5.7229
703960.1245	7458409.825	-6.2264
703759.5345	7458106.65	8.1752
703726.988	7458090.295	9.1182
703786.2985	7458129.893	7.3704
703813.0625	7458153.135	7.0319
703693.9485	7458080.483	9.7023
703660.909	7458070.67	9.6031
703836.3983	7458179.425	7.8408
703859.734	7458205.715	9.1256
703592.7315	7458059.79	8.569
703626.8203	7458065.23	8.9711
703880.7828	7458235.145	10.51
703901.8315	7458264.575	9.7871
703916.139	7458298.17	5.2805
703920.3358	7458333.078	-0.1238
703924.5325	7458367.985	-3.9892
703925.097	7458438.725	-6.9455
703924.8148	7458403.355	-6.4116
703736.042	7458120.09	7.5027
703764.9915	7458144.59	6.5203
703793.941	7458169.09	6.3255
703701.832	7458106.595	8.1876
703667.622	7458093.1	8.4496
703816.0625	7458195.44	7.5369
703838.184	7458221.79	7.8594
703604.851	7458080.54	7.7857
703636.2365	7458086.82	8.2317
703858.5315	7458255.38	9.2653
703878.879	7458288.97	6.1303
703884.7185	7458326.2	0.0656
703890.558	7458363.43	-4.019
703888.452	7458430.34	-6.2824
703889.505	7458396.885	-5.9266
703751.6215	7458162.605	5.5712
703698.8635	7458127.24	6.9835
703727.937	7458140.605	6.2519
703775.306	7458184.605	5.5423
703669.79	7458113.875	7.2688
703795.039	7458209.97	5.9621
703814.772	7458235.335	5.9704
703617.936	7458100.76	6.9092
703643.863	7458107.318	7.2004
703831.9965	7458264.125	5.6867
703849.221	7458292.915	3.6935
703854.2263	7458326.325	-1.2338
703859.2315	7458359.735	-4.6239
703852.133	7458420.295	-5.7971
703855.6823	7458390.015	-6.0465
703695.895	7458147.885	5.3815
703738.2515	7458180.62	4.5507
703719.832	7458161.12	4.9224
703671.958	7458134.65	5.8915
703756.671	7458200.12	4.2628
703774.0155	7458224.5	4.1859
703791.36	7458248.88	3.5402
703631.021	7458120.98	6.1716
703651.4895	7458127.815	6.062
703805.4615	7458272.87	2.7253
703819.563	7458296.86	0.9501
703823.734	7458326.45	-2.6157
703827.905	7458356.04	-5.1008
703815.814	7458410.25	-5.2247
703821.8595	7458383.145	-6.0187
703676.199	7458161.995	4.0823
703700.136	7458175.23	3.5398
703680.44	7458189.34	2.338
703718.5865	7458194.545	3.059
703698.9215	7458208.47	1.6506
703737.037	7458213.86	2.7546
703717.403	7458227.6	1.0569
703632.401	7458144.215	4.7983
703654.3	7458153.105	4.4915
703633.781	7458167.45	3.4009
703657.1105	7458178.395	2.846
703751.9493	7458236.765	2.3458
703729.883	7458249.03	0.3677
703766.8615	7458259.67	1.4903
703742.363	7458270.46	-0.2347
703778.3248	7458285.348	-0.145
703789.788	7458311.025	-2.2669
703751.188	7458297.825	-2.4869
703760.013	7458325.19	-4.359
703793.959	7458340.615	-4.608
703781.8385	7458394.17	-5.0895
703787.8988	7458367.393	-5.803
703747.863	7458378.09	-4.9755
703753.938	7458351.64	-5.6899
703632.0905	7458191.475	1.9292
703650.1298	7458201.19	1.2811
703682.9103	7458228.528	0.069
703630.4	7458215.5	0.62
703643.149	7458223.985	-0.0336
703666.899	7458248.585	-0.9365
703668.169	7458210.905	0.7841
703697.6515	7458246.15	-0.6346
703655.898	7458232.47	-0.4794
703677.9	7458264.7	-2.0196
703708.1915	7458261.165	-1.28
703686.5	7458273.3	-2.6268
703718.7315	7458276.18	-1.8829
703695.1	7458281.9	-3.1291
703720.618	7458297.78	-3.5481
703690.048	7458297.735	-4.3872
703722.5045	7458319.38	-5.0334
703684.996	7458313.57	-5.2911
703714.2815	7458360.995	-5.2747
703718.393	7458340.188	-5.7092
703680.7	7458343.9	-5.2318
703682.848	7458328.735	-5.4956
703622.45	7458239.35	-0.391
703634.0995	7458246.993	-0.616
703614.5	7458263.2	-1.2505
703625.05	7458270	-1.3946
703645.749	7458254.635	-0.9433
703635.6	7458276.8	-1.7137
703656.3495	7458267.218	-1.5371
703645.8	7458285.85	-2.2763
703666.95	7458279.8	-3.0878
703656	7458294.9	-4.1015
703678.499	7458288.768	-3.8785
703670.498	7458304.235	-4.8008
703657.7	7458333.9	-4.8152
703664.099	7458319.068	-4.9613
703634.7	7458323.9	-2.9079
703645.35	7458309.4	-3.4783
703600.8818	7458308.638	-2.5909
703607.6909	7458285.919	-1.3032
703608.9409	7458312.319	-2.9069
703616.9955	7458291.16	-1.3845
703617	7458316	-2.3869
703626.3	7458296.4	-1.714
703625.85	7458319.95	-2.0709
703635.825	7458302.9	-2.0761
